symbol,time,action,price,actual_price,shares,gross_value,commission,slippage_cost,net_value,gross_pnl,net_pnl,gross_return,net_return
TROW,2024-09-23 15:29:00,NEXT_DAY_EXIT,107.95,107.84205,255,27499.72275,1.2750000000000001,27.52725000000062,27498.44775,-12.749999999999275,-70.3672499999999,-0.00046296296296293663,-0.0025524220029043646
HRL,2024-09-20 15:43:00,BUY,31.725,31.756725,816,25913.4876,4.08,25.887599999998372,25917.567600000002,,,,
HRL,2024-09-23 15:20:00,NEXT_DAY_EXIT,31.43,31.39857,816,25621.23312,4.08,25.646880000000237,25617.15312,-240.7200000000014,-300.4144800000016,-0.009298660362490203,-0.011591152558622114
CINF,2024-09-20 15:43:00,BUY,135.06,135.19505999999998,217,29337.328019999997,1.085,29.30801999999599,29338.413019999996,,,,
CINF,2024-09-23 15:00:00,NEXT_DAY_EXIT,135.885,135.749115,217,29457.557954999997,1.085,29.487045000000393,29456.472954999997,179.02499999999753,118.05993499999715,0.006108396268325105,0.00402407365795538
PGR,2024-09-24 15:43:00,BUY,255.825,256.08082499999995,180,46094.54849999999,1.0,46.0484999999926,46095.54849999999,,,,
PGR,2024-09-25 15:16:00,NEXT_DAY_EXIT,256.94,256.68306,180,46202.9508,1.0,46.24919999999747,46201.9508,200.70000000000164,106.40230000000417,0.004358448157920489,0.002308298815448615
INTU,2024-09-24 15:58:00,BUY,637.75,638.38775,31,19790.020249999998,1.0,19.770249999999464,19791.020249999998,,,,
INTU,2024-09-25 15:47:00,NEXT_DAY_EXIT,636.29,635.6537099999999,31,19705.26501,1.0,19.724990000000957,19704.26501,-45.26000000000113,-86.75524000000209,-0.0022892983143865723,-0.0043835658245057925
DXC,2024-09-25 15:52:00,BUY,19.85,19.86985,697,13849.28545,3.485,13.835449999998708,13852.77045,,,,
DXC,2024-09-26 15:23:00,NEXT_DAY_EXIT,20.405,20.384595,697,14208.062715,3.485,14.22228500000016,14204.577715,386.8349999999998,351.80726499999963,0.027959697732997463,0.02539616651194849
COIN,2024-09-26 15:43:00,BUY,181.26,181.44125999999997,201,36469.69325999999,1.0050000000000001,36.43325999999607,36470.69825999999,,,,
COIN,2024-09-27 15:00:00,NEXT_DAY_EXIT,191.06,190.86894,201,38364.65694,1.0050000000000001,38.40305999999862,38363.65194,1969.8000000000022,1892.9536800000037,0.054065982566479154,0.051903412062613036
CHTR,2024-09-26 15:46:00,BUY,316.605,316.921605,49,15529.158645,1.0,15.513644999999087,15530.158645,,,,
CHTR,2024-09-27 15:24:00,NEXT_DAY_EXIT,327.215,326.88778499999995,49,16017.501464999998,1.0,16.033535000001166,16016.501464999998,519.8899999999978,486.34281999999666,0.03351178913788461,0.031316023945227166
ADBE,2024-09-30 15:37:00,BUY,515.335,515.850335,28,14443.809379999999,1.0,14.429379999998218,14444.809379999999,,,,
ADBE,2024-10-01 15:00:00,NEXT_DAY_EXIT,507.41,506.90259000000003,28,14193.27252,1.0,14.207479999999805,14192.27252,-221.90000000000032,-252.53686000000013,-0.015378346124365725,-0.01748287937601016
OXY,2024-10-02 15:38:00,BUY,53.385,53.43838499999999,1190,63591.678149999985,5.95,63.52814999998998,63597.62814999998,,,,
OXY,2024-10-03 15:00:00,NEXT_DAY_EXIT,54.736,54.681264,1190,65070.70416,5.95,65.13583999999803,65064.754160000004,1607.689999999999,1467.1260100000009,0.025306734101339313,0.023068879338387735
PLTR,2024-10-02 15:45:00,BUY,37.605,37.642604999999996,523,19687.082414999997,2.615,19.667414999999593,19689.697415,,,,
PLTR,2024-10-03 15:00:00,NEXT_DAY_EXIT,38.6901,38.651409900000004,523,20214.687377700004,2.615,20.23492229999823,20212.072377700002,567.5073000000021,522.374962700004,0.028855205424810643,0.026530370258612934
ELF,2024-10-03 16:36:00,BUY,105.38,105.48537999999998,160,16877.660799999998,1.0,16.860799999997198,16878.660799999998,,,,
ELF,2024-10-04 15:51:00,NEXT_DAY_EXIT,106.12,106.01388,160,16962.2208,1.0,16.979200000000674,16961.2208,118.40000000000146,82.56000000000078,0.007022205352059301,0.004891383325862014
KNX,2024-10-04 15:47:00,BUY,50.075,50.125074999999995,951,47668.946325,4.755,47.62132499999291,47673.701324999995,,,,
KNX,2024-10-07 15:24:00,NEXT_DAY_EXIT,50.73,50.679269999999995,951,48195.98576999999,4.755,48.24423000000142,48191.230769999995,622.9049999999943,517.5294449999928,0.013080379430853599,0.010855659003103276
XOM,2024-10-04 15:58:00,BUY,124.705,124.82970499999999,130,16227.861649999999,1.0,16.21164999999891,16228.861649999999,,,,
XOM,2024-10-07 15:00:00,NEXT_DAY_EXIT,125.46,125.33453999999999,130,16293.490199999998,1.0,16.309800000000507,16292.490199999998,98.14999999999941,63.6285499999989,0.0060542881199630765,0.003920703212107234
EG,2024-10-07 15:58:00,BUY,372.47,372.84247,174,64874.58978,1.0,64.8097799999938,64875.58978,,,,
EG,2024-10-08 15:00:00,NEXT_DAY_EXIT,375.27,374.89473,174,65231.68302,1.0,65.29698000000008,65230.68302,487.1999999999921,355.093239999992,0.007517383950385143,0.0054734491232241705
HUM,2024-10-08 16:00:00,BUY,243.2,243.44319999999996,70,17041.023999999998,1.0,17.023999999998125,17042.023999999998,,,,
HUM,2024-10-09 15:00:00,NEXT_DAY_EXIT,243.4581,243.2146419,70,17025.024933,1.0,17.04206699999986,17024.024933,18.067000000000917,-17.999066999998945,0.001061266447368475,-0.0010561578249155702
NUE,2024-10-08 16:05:00,BUY,148.11,148.25811,136,20163.102959999997,1.0,20.142959999996492,20164.102959999997,,,,
NUE,2024-10-09 15:52:00,NEXT_DAY_EXIT,152.0,151.848,136,20651.328,1.0,20.671999999998206,20650.328,529.0399999999981,486.2250399999999,0.026264263047734698,0.024113398000621983
FSLR,2024-10-09 15:36:00,BUY,226.575,226.80157499999996,143,32432.625224999992,1.0,32.40022499999549,32433.625224999992,,,,
FSLR,2024-10-10 15:00:00,NEXT_DAY_EXIT,204.875,204.670125,143,29267.827875000003,1.0,29.297124999998147,29266.827875000003,-3103.0999999999985,-3166.7973499999966,-0.09577402626062005,-0.09763932733486153
DHR,2024-10-10 15:39:00,BUY,266.36,266.62636,239,63723.700039999996,1.195,63.66003999999123,63724.895039999996,,,,
DHR,2024-10-11 15:00:00,NEXT_DAY_EXIT,270.78,270.50921999999997,239,64651.703579999994,1.195,64.71642000000048,64650.508579999994,1056.37999999999,925.6135399999895,0.01659408319567487,0.014525148129612194
CRWD,2024-10-10 16:01:00,BUY,314.901,315.215901,68,21434.681267999997,1.0,21.413267999997515,21435.681267999997,,,,
CRWD,2024-10-11 15:04:00,NEXT_DAY_EXIT,320.12,319.79988000000003,68,21746.391840000004,1.0,21.76815999999826,21745.391840000004,354.8919999999996,309.7105720000013,0.01657346277083907,0.014448366167038929
DAL,2024-10-14 15:48:00,BUY,53.24,53.29324,1211,64538.113639999996,6.055,64.4736399999943,64544.168639999996,,,,
DAL,2024-10-15 15:00:00,NEXT_DAY_EXIT,52.97,52.91703,1211,64082.523329999996,6.055,64.14667000000237,64076.468329999996,-326.9700000000038,-467.7003100000062,-0.005071374906085708,-0.007246205503221216
MSTR,2024-10-14 15:57:00,BUY,201.82,202.02181999999996,106,21414.312919999997,1.0,21.392919999996764,21415.312919999997,,,,
MSTR,2024-10-15 15:00:00,NEXT_DAY_EXIT,199.015,198.81598499999998,106,21074.49441,1.0,21.0955900000003,21073.49441,-297.3300000000007,-341.818510000001,-0.01389852343672583,-0.015961406273955165
LRCX,2024-10-15 15:47:00,BUY,76.265,76.34126499999999,204,15573.618059999999,1.02,15.55805999999842,15574.63806,,,,
LRCX,2024-10-16 15:00:00,NEXT_DAY_EXIT,74.29,74.21571,204,15140.00484,1.02,15.15516000000099,15138.98484,-402.89999999999884,-435.65321999999986,-0.02589654494197855,-0.027971964312857995
MELI,2024-10-15 15:52:00,BUY,2033.75,2035.7837499999998,9,18322.05375,1.0,18.303749999998445,18323.05375,,,,
MELI,2024-10-16 15:01:00,NEXT_DAY_EXIT,2043.57,2041.52643,9,18373.737869999997,1.0,18.392130000000407,18372.737869999997,88.37999999999943,49.68411999999902,0.0048285187461585425,0.002711563294955625
ROP,2024-10-18 15:55:00,BUY,558.005,558.563005,59,32955.217294999995,1.0,32.922294999998826,32956.217294999995,,,,
ROP,2024-10-21 15:00:00,NEXT_DAY_EXIT,553.26,552.70674,59,32609.697659999998,1.0,32.642340000001354,32608.697659999998,-279.95500000000027,-347.5196350000016,-0.00850350803308215,-0.010544888446670307
BDX,2024-10-18 15:55:00,BUY,243.24,243.48324,137,33357.20388,1.0,33.32387999999807,33358.20388,,,,
BDX,2024-10-21 15:00:00,NEXT_DAY_EXIT,240.02,239.77998000000002,137,32849.857260000004,1.0,32.88273999999822,32848.857260000004,-441.1399999999999,-509.3466199999981,-0.013237954283834891,-0.015269006144104123
ALB,2024-10-18 15:55:00,BUY,95.22,95.31521999999998,189,18014.576579999997,1.0,17.996579999996868,18015.576579999997,,,,
ALB,2024-10-21 15:41:00,NEXT_DAY_EXIT,93.71,93.61628999999999,189,17693.478809999997,1.0,17.711190000000286,17692.478809999997,-285.39000000000095,-323.0977700000012,-0.015858013022474325,-0.01793435633687619
AMD,2024-10-22 15:37:00,BUY,154.07,154.22406999999998,130,20049.1291,1.0,20.02909999999872,20050.1291,,,,
AMD,2024-10-23 15:00:00,NEXT_DAY_EXIT,152.184,152.031816,130,19764.13608,1.0,19.783920000000705,19763.13608,-245.17999999999944,-286.9930200000001,-0.012241189069903263,-0.014313774169164833
DASH,2024-10-30 15:37:00,BUY,155.645,155.800645,152,23681.69804,1.0,23.65803999999889,23682.69804,,,,
DASH,2024-10-31 15:00:00,NEXT_DAY_EXIT,156.04,155.88396,152,23694.36192,1.0,23.71807999999851,23693.36192,60.039999999997235,10.663879999998727,0.002537826464068758,0.00045028146632564706
BKNG,2024-10-30 15:38:00,BUY,4465.84,4470.30584,8,35762.44672,1.0,35.72671999999875,35763.44672,,,,
BKNG,2024-10-31 15:00:00,NEXT_DAY_EXIT,4658.465,4653.806535,8,37230.45228,1.0,37.267720000003465,37229.45228,1541.0,1466.0055599999964,0.043132982820701146,0.040991730228847376
KLAC,2024-10-30 15:59:00,BUY,691.81,692.5018099999999,27,18697.548869999995,1.0,18.6788699999978,18698.548869999995,,,,
KLAC,2024-10-31 15:00:00,NEXT_DAY_EXIT,661.78,661.11822,27,17850.191939999997,1.0,17.868060000000582,17849.191939999997,-810.8099999999993,-849.3569299999998,-0.04340787210361223,-0.04542368158647382
KO,2024-11-01 15:43:00,BUY,64.96,65.02496,359,23343.960639999998,1.795,23.320639999999727,23345.755639999996,,,,
KO,2024-11-04 15:53:00,NEXT_DAY_EXIT,64.975,64.91002499999999,359,23302.698974999996,1.795,23.326025000001437,23300.903974999997,5.385000000000204,-44.85166500000123,0.00023091133004926985,-0.001921191401624781
NET,2024-11-01 15:46:00,BUY,87.5,87.58749999999999,178,15590.574999999999,1.0,15.574999999998482,15591.574999999999,,,,
NET,2024-11-04 15:00:00,NEXT_DAY_EXIT,87.025,86.93797500000001,178,15474.959550000001,1.0,15.49044999999947,15473.959550000001,-84.54999999999899,-117.61544999999846,-0.005428571428571363,-0.0075435259106279165
CELH,2024-11-01 15:59:00,BUY,31.485,31.516484999999996,426,13426.022609999998,2.13,13.41260999999848,13428.152609999997,,,,
CELH,2024-11-04 15:18:00,NEXT_DAY_EXIT,31.16,31.12884,426,13260.88584,2.13,13.274159999999938,13258.755840000002,-138.4499999999997,-169.39676999999963,-0.010322375734476712,-0.012615046530961316
CLF,2024-11-05 15:53:00,BUY,11.805,11.816804999999999,1391,16437.175754999997,6.955,16.420754999998547,16444.130755,,,,
CLF,2024-11-06 14:09:00,TAKE_PROFIT,14.1725,14.158327499999999,1391,19694.233552499998,6.955,19.713947500001126,19687.278552499996,3293.1924999999997,3243.147797499999,0.20055061414654807,0.19722220929883372
MELI,2024-11-06 16:01:00,BUY,2088.565,2090.6535649999996,10,20906.535649999998,1.0,20.88564999999562,20907.535649999998,,,,
MELI,2024-11-07 11:52:00,STOP_LOSS,1820.34,1818.51966,10,18185.1966,1.0,18.203399999999874,18184.1966,-2682.2500000000014,-2723.3390500000014,-0.12842549788969945,-0.13025633893873098
HUBS,2024-11-11 15:50:00,BUY,684.855,685.539855,22,15081.87681,1.0,15.06680999999935,15082.87681,,,,
HUBS,2024-11-12 15:00:00,NEXT_DAY_EXIT,700.57,699.8694300000001,22,15397.127460000002,1.0,15.412539999999353,15396.127460000002,345.7300000000007,313.2506500000014,0.02294646311993054,0.020768627493683106
LLY,2024-11-11 15:51:00,BUY,835.81,836.6458099999999,29,24262.728489999998,1.0,24.238489999997796,24263.728489999998,,,,
LLY,2024-11-12 15:00:00,NEXT_DAY_EXIT,818.02,817.2019799999999,29,23698.857419999997,1.0,23.722580000001358,23697.857419999997,-515.909999999999,-565.8710700000003,-0.02128474174752631,-0.02332168653441771
DKNG,2024-11-11 15:59:00,BUY,42.99,43.03299,308,13254.16092,1.54,13.240919999998795,13255.700920000001,,,,
DKNG,2024-11-12 15:00:00,NEXT_DAY_EXIT,42.36,42.31764,308,13033.83312,1.54,13.04688000000067,13032.293119999998,-194.0400000000008,-223.4078000000015,-0.014654570830425739,-0.0168537145902958
ALAB,2024-11-11 16:02:00,BUY,91.81,91.90181,148,13601.46788,1.0,13.587879999999302,13602.46788,,,,
ALAB,2024-11-12 15:18:00,NEXT_DAY_EXIT,89.69,89.60031,148,13260.845879999999,1.0,13.274120000000664,13259.845879999999,-313.7600000000007,-342.6220000000013,-0.023091166539592686,-0.02518822341817589
CVNA,2024-11-12 15:47:00,BUY,245.78,246.02577999999997,101,24848.603779999998,1.0,24.82377999999676,24849.603779999998,,,,
CVNA,2024-11-13 15:00:00,NEXT_DAY_EXIT,242.0501,241.8080499,101,24422.6130399,1.0,24.447060100000016,24421.6130399,-376.71990000000153,-427.9907401000015,-0.015175766946049373,-0.01722324202386142
UPS,2024-11-13 15:52:00,BUY,133.14,133.27313999999998,137,18258.420179999997,1.0,18.24017999999964,18259.420179999997,,,,
UPS,2024-11-14 15:00:00,NEXT_DAY_EXIT,133.1515,133.0183485,137,18223.5137445,1.0,18.241755499999556,18222.5137445,1.575500000001682,-36.90643549999787,8.637524410404295e-05,-0.002021227132963533
DJT,2024-11-14 15:55:00,BUY,27.88,27.907879999999995,1637,45685.199559999994,8.185,45.639559999993665,45693.38455999999,,,,
DJT,2024-11-15 15:00:00,NEXT_DAY_EXIT,28.1,28.071900000000003,1637,45953.700300000004,8.185,45.999699999997475,45945.51530000001,360.14000000000397,252.13074000000648,0.007890961262553889,0.005517882783861929
MKC,2024-11-15 15:56:00,BUY,74.015,74.08901499999999,348,25782.977219999997,1.74,25.75721999999604,25784.71722,,,,
MKC,2024-11-18 15:00:00,NEXT_DAY_EXIT,74.42,74.34558,348,25872.26184,1.74,25.898160000001212,25870.521839999998,140.9400000000004,85.80461999999919,0.005471863811389598,0.003327731666316067
MSTR,2024-11-18 15:37:00,BUY,364.19,364.55418999999995,172,62703.32067999999,1.0,62.64067999999156,62704.32067999999,,,,
MSTR,2024-11-19 15:00:00,NEXT_DAY_EXIT,429.962,429.532038,172,73879.510536,1.0,73.95346399999812,73878.510536,11312.783999999998,11174.189855999999,0.18059803948488423,0.17820446397984963
NOW,2024-11-18 15:37:00,BUY,1007.36,1008.3673599999998,22,22184.081919999997,1.0,22.16191999999637,22185.081919999997,,,,
NOW,2024-11-19 15:00:00,NEXT_DAY_EXIT,1017.415,1016.3975849999999,22,22360.74687,1.0,22.38313000000062,22359.74687,221.2099999999989,174.66494999999827,0.009981535895806812,0.007873081137579062
ELF,2024-11-20 15:56:00,BUY,114.66,114.77465999999998,607,69668.21861999999,3.035,69.59861999999177,69671.25361999999,,,,
ELF,2024-11-21 15:00:00,NEXT_DAY_EXIT,121.605,121.483395,607,73740.420765,3.035,73.81423500000146,73737.385765,4215.615000000004,4066.132145000003,0.060570381998953496,0.05836169056433871
KLAC,2024-11-20 16:03:00,BUY,611.955,612.566955,39,23890.111245,1.0,23.866244999998685,23891.111245,,,,
KLAC,2024-11-21 15:01:00,NEXT_DAY_EXIT,637.17,636.53283,39,24824.78037,1.0,24.849629999998797,24823.78037,983.3849999999968,932.669124999998,0.041204010098781635,0.039038331680582225
RDDT,2024-11-21 15:37:00,BUY,152.38,152.53238,202,30811.540759999996,1.01,30.780759999998736,30812.550759999995,,,,
RDDT,2024-11-22 15:00:00,NEXT_DAY_EXIT,146.65,146.50335,202,29593.676700000004,1.01,29.62329999999878,29592.666700000005,-1157.459999999998,-1219.8840599999967,-0.037603360021000065,-0.03959049250747577
EXE,2024-11-21 15:39:00,BUY,99.42,99.51942,632,62896.27344,3.16,62.83343999999681,62899.43344,,,,
EXE,2024-11-22 15:00:00,NEXT_DAY_EXIT,99.4,99.3006,632,62757.9792,3.16,62.82080000000178,62754.8192,-12.639999999997485,-144.61423999999926,-0.00020116676725001026,-0.0022991342225355225
DOV,2024-11-21 15:47:00,BUY,202.73,202.93272999999996,11,2232.2600299999995,1.0,2.230029999999715,2233.2600299999995,,,,
DOV,2024-11-22 15:00:00,NEXT_DAY_EXIT,203.82,203.61617999999999,11,2239.77798,1.0,2.242020000000082,2238.77798,11.990000000000038,5.517949999999956,0.005376609283283202,0.0024708049783168135
ADBE,2024-11-22 15:58:00,BUY,512.115,512.627115,39,19992.457485,1.0,19.97248499999978,19993.457485,,,,
ADBE,2024-11-25 15:01:00,NEXT_DAY_EXIT,516.15,515.6338499999999,39,20109.720149999997,1.0,20.12985000000151,20108.720149999997,157.36499999999876,115.26266499999724,0.007879089657596376,0.005765019136208559
APP,2024-12-02 15:54:00,BUY,341.59,341.9315899999999,55,18806.237449999997,1.0,18.78744999999668,18807.237449999997,,,,
APP,2024-12-03 15:00:00,NEXT_DAY_EXIT,367.04,366.67296000000005,55,20167.012800000004,1.0,20.187199999998597,20166.012800000004,1399.7500000000025,1358.775350000004,0.07450452296612912,0.07224747141159768
ANF,2024-12-03 15:44:00,BUY,154.885,155.03988499999997,201,31163.016884999994,1.0050000000000001,31.131884999995748,31164.021884999995,,,,
ANF,2024-12-04 15:00:00,NEXT_DAY_EXIT,157.2625,157.1052375,201,31578.152737499997,1.0050000000000001,31.60976250000033,31577.147737499996,477.87749999999954,413.1258524999992,0.015350098460147838,0.013256499883888438
F,2024-12-04 15:37:00,BUY,10.64,10.65064,1656,17637.45984,8.28,17.619839999997765,17645.73984,,,,
F,2024-12-05 15:00:00,NEXT_DAY_EXIT,10.475,10.464525,1656,17329.2534,8.28,17.346599999999285,17320.973400000003,-273.24000000000154,-324.76644000000084,-0.015507518796992567,-0.01840480721946317
DOCU,2024-12-05 15:37:00,BUY,83.88,83.96387999999999,690,57935.07719999999,3.45,57.877199999995526,57938.52719999999,,,,
DOCU,2024-12-06 10:38:00,TAKE_PROFIT,100.6851,100.5844149,690,69403.246281,3.45,69.47271900000473,69399.796281,11595.519000000008,11461.269081000004,0.2003469241773964,0.1978177498616155
MSTR,2024-12-06 15:55:00,BUY,401.14,401.5411399999999,71,28509.420939999996,1.0,28.480939999995826,28510.420939999996,,,,
MSTR,2024-12-09 15:00:00,NEXT_DAY_EXIT,376.67,376.29333,71,26716.82643,1.0,26.743569999999295,26715.82643,-1737.3699999999978,-1794.5945099999972,-0.061001146731814254,-0.06294521269176312
FOXA,2024-12-09 16:03:00,BUY,45.82,45.86581999999999,1713,78568.14965999998,8.565,78.48965999998626,78576.71465999998,,,,
FOXA,2024-12-10 15:00:00,NEXT_DAY_EXIT,46.535,46.488465,1713,79634.740545,8.565,79.71445499999771,79626.17554499999,1224.7949999999937,1049.4608849999959,0.015604539502400618,0.013355876350150215
SPT,2024-12-11 15:42:00,BUY,34.755,34.789755,474,16490.34387,2.37,16.47386999999857,16492.71387,,,,
SPT,2024-12-12 15:00:00,NEXT_DAY_EXIT,34.53,34.495470000000005,474,16350.852780000003,2.37,16.367219999998397,16348.482780000002,-106.65000000000067,-144.23108999999909,-0.006473888649115276,-0.00874513989249236
CI,2024-12-12 15:38:00,BUY,285.385,285.67038499999995,63,17997.234254999996,1.0,17.979254999997636,17998.234254999996,,,,
CI,2024-12-13 15:00:00,NEXT_DAY_EXIT,284.44,284.15556,63,17901.80028,1.0,17.91972000000112,17900.80028,-59.53499999999957,-97.43397500000069,-0.003311316292026537,-0.005413529661829634
EOSE,2024-12-13 15:51:00,BUY,3.355,3.3583549999999995,9660,32441.709299999995,48.300000000000004,32.40929999999568,32490.009299999994,,,,
EOSE,2024-12-16 14:02:00,TAKE_PROFIT,4.035,4.030965,9660,38939.1219,48.300000000000004,38.978100000000104,38890.821899999995,6568.800000000001,6400.8126,0.2026825633383011,0.19700864166880988
PLTR,2024-12-13 16:02:00,BUY,74.3999,74.47429989999999,247,18395.152075299997,1.235,18.37677529999725,18396.387075299997,,,,
PLTR,2024-12-16 15:00:00,NEXT_DAY_EXIT,74.1,74.0259,247,18284.397299999997,1.235,18.302700000000343,18283.162299999996,-74.07530000000199,-113.22477530000234,-0.004030919396397146,-0.006154728906091791
SPOT,2024-12-17 15:41:00,BUY,473.05,473.52304999999996,82,38828.8901,1.0,38.79009999999539,38829.8901,,,,
SPOT,2024-12-18 15:00:00,NEXT_DAY_EXIT,459.9,459.4401,82,37674.0882,1.0,37.71180000000038,37673.0882,-1078.300000000003,-1156.8019000000033,-0.027798329986259453,-0.02979153165308607
PH,2024-12-18 15:41:00,BUY,657.36,658.0173599999999,112,73697.94432,1.0,73.62431999999171,73698.94432,,,,
PH,2024-12-19 15:00:00,NEXT_DAY_EXIT,642.925,642.282075,112,71935.5924,1.0,72.007599999999,71934.5924,-1616.7200000000066,-1764.3519200000055,-0.02195904831447009,-0.023939989049764524
ADBE,2024-12-19 15:53:00,BUY,442.7525,443.1952524999999,43,19057.395857499996,1.0,19.038357499996835,19058.395857499996,,,,
ADBE,2024-12-20 15:00:00,NEXT_DAY_EXIT,446.945,446.49805499999997,43,19199.416364999997,1.0,19.2186350000012,19198.416364999997,180.2774999999998,140.0205074999986,0.009469172957803728,0.007346919884912386
CINF,2024-12-20 15:52:00,BUY,143.62,143.76361999999997,270,38816.17739999999,1.35,38.77739999999193,38817.52739999999,,,,
CINF,2024-12-23 15:04:00,NEXT_DAY_EXIT,142.69,142.54731,270,38487.773700000005,1.35,38.52629999999664,38486.42370000001,-251.10000000000184,-331.10369999999847,-0.006475421250522259,-0.008529747312035091
ECL,2024-12-20 15:56:00,BUY,238.13,238.36812999999998,140,33371.538199999995,1.0,33.338199999997755,33372.538199999995,,,,
ECL,2024-12-23 15:00:00,NEXT_DAY_EXIT,237.86,237.62214,140,33267.0996,1.0,33.30040000000167,33266.0996,-37.79999999999745,-106.43859999999913,-0.001133834460168739,-0.0031894067919592387
SMCI,2024-12-20 15:57:00,BUY,32.2,32.2322,624,20112.892799999998,3.12,20.09279999999751,20116.012799999997,,,,
SMCI,2024-12-23 15:00:00,NEXT_DAY_EXIT,32.1105,32.0783895,624,20016.915048,3.12,20.036952000001065,20013.795048,-55.84800000000064,-102.21775200000171,-0.0027795031055900935,-0.005081412157383481
COST,2024-12-20 16:04:00,BUY,958.75,959.7087499999999,16,15355.339999999998,1.0,15.339999999998327,15356.339999999998,,,,
COST,2024-12-23 15:02:00,NEXT_DAY_EXIT,946.28,945.33372,16,15125.33952,1.0,15.140480000000025,15124.33952,-199.52000000000044,-232.00048000000046,-0.013006518904824018,-0.015107797821616378
CI,2024-12-30 15:42:00,BUY,275.945,276.220945,73,20164.128985,1.0,20.14398499999845,20165.128985,,,,
CI,2024-12-31 15:00:00,NEXT_DAY_EXIT,275.02,274.74498,73,20056.38354,1.0,20.076459999998804,20055.38354,-67.52500000000083,-109.74544499999963,-0.003352117269745824,-0.005442337863627587
RUM,2025-01-03 15:42:00,BUY,13.1,13.113099999999998,1614,21164.543399999995,8.07,21.143399999996596,21172.613399999995,,,,
RUM,2025-01-06 15:00:00,NEXT_DAY_EXIT,13.83,13.81617,1614,22299.29838,8.07,22.32162000000073,22291.22838,1178.2200000000007,1118.6149799999998,0.05572519083969469,0.05283310845320587
TEAM,2025-01-03 15:59:00,BUY,247.57,247.81756999999996,147,36429.18278999999,1.0,36.392789999995244,36430.18278999999,,,,
TEAM,2025-01-06 15:00:00,NEXT_DAY_EXIT,252.85,252.59715,147,37131.78105,1.0,37.168949999999285,37130.78105,776.1600000000002,700.5982600000009,0.021327301369309694,0.019231258433112047
BMRN,2025-01-10 16:01:00,BUY,66.635,66.701635,403,26880.758905,2.015,26.85390499999633,26882.773905,,,,
BMRN,2025-01-13 15:00:00,NEXT_DAY_EXIT,67.415,67.34758500000001,403,27141.076755000006,2.015,27.16824499999875,27139.061755000006,314.3400000000005,256.28785000000175,0.011705560141067023,0.009533534407784238
IONQ,2025-01-13 15:39:00,BUY,28.23,28.258229999999998,834,23567.36382,4.17,23.543819999997574,23571.533819999997,,,,
IONQ,2025-01-14 15:00:00,NEXT_DAY_EXIT,29.8,29.7702,834,24828.3468,4.17,24.853200000001337,24824.1768,1309.3800000000003,1252.6429799999992,0.05561459440311726,0.05314219216982628
SRE,2025-01-13 15:57:00,BUY,77.18,77.25718,511,39478.41898,2.555,39.43897999999922,39480.97398,,,,
SRE,2025-01-14 15:00:00,NEXT_DAY_EXIT,78.465,78.38653500000001,511,40055.51938500001,2.555,40.09561499999705,40052.96438500001,656.6349999999983,571.9904050000011,0.016649391033946574,0.01448774808062628
PCVX,2025-01-16 15:44:00,BUY,87.19,87.27718999999999,951,83000.60768999999,4.755,82.91768999999292,83005.36269,,,,
PCVX,2025-01-17 15:01:00,NEXT_DAY_EXIT,86.7,86.61330000000001,951,82369.2483,4.755,82.45169999999366,82364.4933,-465.9899999999951,-640.8693899999888,-0.0056199105401995054,-0.007720819104103462
WMS,2025-01-22 15:43:00,BUY,124.735,124.85973499999999,201,25096.806735,1.0050000000000001,25.071734999997375,25097.811735,,,,
WMS,2025-01-23 15:00:00,NEXT_DAY_EXIT,127.06,126.93294,201,25513.520940000002,1.0050000000000001,25.539060000000035,25512.51594,467.32500000000056,414.7042050000005,0.018639515773439714,0.016523520431929818
CSL,2025-01-22 15:43:00,BUY,401.29,401.69129,53,21289.63837,1.0,21.2683699999979,21290.63837,,,,
CSL,2025-01-23 15:01:00,NEXT_DAY_EXIT,409.49,409.08051,53,21681.26703,1.0,21.702970000000278,21680.26703,434.5999999999994,389.6286599999991,0.02043410002741157,0.018300468648653256
CARR,2025-01-22 15:53:00,BUY,70.24,70.31024,265,18632.2136,1.325,18.61359999999955,18633.5386,,,,
CARR,2025-01-23 15:00:00,NEXT_DAY_EXIT,69.86,69.79014,265,18494.3871,1.325,18.51290000000148,18493.0621,-100.6999999999988,-140.47650000000027,-0.005410022779043216,-0.007538906217201293
HD,2025-01-22 16:01:00,BUY,410.185,410.59518499999996,110,45165.470349999996,1.0,45.12034999999514,45166.470349999996,,,,
HD,2025-01-23 15:00:00,NEXT_DAY_EXIT,412.9,412.4871,110,45373.581,1.0,45.41899999999771,45372.581,298.64999999999725,206.11064999999954,0.006618964613527982,0.004563355258952608
PCG,2025-01-23 15:52:00,BUY,16.3085,16.324808499999996,2759,45040.14665149999,13.795,44.995151499992815,45053.94165149999,,,,
PCG,2025-01-24 15:00:00,NEXT_DAY_EXIT,16.45,16.43355,2759,45340.164450000004,13.795,45.385549999997146,45326.369450000006,390.3985000000017,272.4277985000046,0.008676457062268182,0.006046702874684762
AZO,2025-01-23 16:06:00,BUY,3348.06,3351.4080599999998,14,46919.71283999999,1.0,46.87283999999727,46920.71283999999,,,,
